3.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.215984946236559202e-10
3.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.141116532258064504e-10
3.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.073061363636363597e-10
3.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.011017468805704084e-10
3.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.542968067226891229e-11
3.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.023073015873015916e-11
3.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.545369369369368737e-11
3.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.105411095305832299e-11
3.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.699325236167341420e-11
3.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.323717948717947686e-11
4.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.975614634146342510e-11
4.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.652397212543554102e-11
4.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.351745293466223191e-11
4.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.071606765327696128e-11
4.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.810157575757575795e-11
4.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.565771980676328752e-11
4.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.336997224791859458e-11
4.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.122531914893616939e-11
4.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.921205782312925207e-11
4.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.731968979591836105e-11
5.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.553872941176470736e-11
5.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.386058823529411772e-11
5.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.227751814223512505e-11
5.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.078247379454926122e-11
5.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.936905050505049990e-11
5.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.803142857142856857e-11
5.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.676426065162906746e-11
5.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.556271022383545346e-11
5.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.442231443600233892e-11
5.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.333900564971751544e-11
6.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.230903825136612274e-11
6.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.132896879957694483e-11
6.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.039562724014336816e-11
6.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.950610119047619295e-11
6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.865768269230768990e-11
6.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.784789743589743556e-11
6.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.707442786069651984e-11
6.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.633513608428446317e-11
6.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.562804774083546440e-11
6.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.495132091097308565e-11
7.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.430324346076458530e-11
7.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.368223004694835521e-11
7.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.308679604261795736e-11
7.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.251554979637171442e-11
7.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.196722162162162060e-11
7.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.144058245614035001e-11
7.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.093452494873547548e-11
7.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.044798534798534965e-11
7.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.997998052580330804e-11
7.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.952957594936708905e-11
8.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.909591358024691447e-11
8.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.867816922613670704e-11
8.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.827558037026153401e-11
8.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.788742398164084749e-11
8.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.751301960784314017e-11
8.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.715173734610123268e-11
8.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.680296177492648830e-11
8.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.646613375130616502e-11
8.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.614071501532175769e-11
8.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.582619725343320887e-11
9.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.552210012210012282e-11
9.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.522797419971332920e-11
9.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.494339410939691731e-11
9.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.466794783802333500e-11
9.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.440124972004479241e-11
9.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.414294298245614063e-11
9.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.389268041237113347e-11
9.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.365012833999579250e-11
9.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.341498247783962226e-11
9.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.318694141414141548e-11
1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.296573069306930803e-11
1.010000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.275107357794602935e-11
1.020000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.254272606129830444e-11
1.030000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.234043689320388378e-11
1.040000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.214397802197802265e-11
1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.195313566936208520e-11
1.060000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.176769176512078942e-11
1.070000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.158745240567670471e-11
1.080000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.141222222222222258e-11
1.090000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.124182485404503742e-11
1.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.107608190008189945e-11
1.110000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.091482625482625648e-11
1.120000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.075790455120101196e-11
1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.060516068933395273e-11
1.140000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.045645156369183966e-11
1.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.031163718140929453e-11
1.160000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.017058355437665755e-11
1.170000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.003316529045342602e-11
1.180000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.899259364762853947e-12
1.190000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.768747899159665228e-12
1.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.641520661157024087e-12
1.210000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.517466467958271445e-12
1.220000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.396486738637878431e-12
1.230000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.278478888014686101e-12
1.240000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.163349677419355809e-12
1.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.051006984126984149e-12
1.260000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.941364829396324944e-12
1.270000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.834335629921258948e-12
1.280000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.729837693798449409e-12
1.290000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.627797257006559142e-12
1.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.528136230182030762e-12
1.310000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.430784177654406163e-12
1.320000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.335668717247665151e-12
1.330000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.242726966670406168e-12
1.340000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.151889441680486392e-12
1.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.063098039215686815e-12
1.360000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.976290253327608943e-12
1.370000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.891410134348884410e-12
1.380000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.808399541236575831e-12
1.390000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.727208633093525038e-12
1.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.647783181357650177e-12
1.410000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.570072919788232578e-12
1.420000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.494029350930760099e-12
1.430000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.419605672105672069e-12
1.440000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.346758620689655232e-12
1.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.275444496929617970e-12
1.460000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.205619233994967669e-12
1.470000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.137243978672551322e-12
1.480000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.070279339742425714e-12
1.490000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.004685458612975631e-12
1.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.940425607064016638e-12
1.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.877467758800975627e-12
1.520000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.815772273821809907e-12
1.530000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.755311094134623481e-12
1.540000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.696046920821113606e-12
1.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.637952026468156287e-12
1.560000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.580994610485057547e-12
1.570000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.525143916794323538e-12
1.580000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.470374970145690241e-12
1.590000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.416657232704402087e-12
1.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.363964285714285813e-12
1.610000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.312270531400967556e-12
1.620000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.261551162614556817e-12
1.630000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.211780637438276874e-12
1.640000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.162937176644494406e-12
1.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.114995253742241205e-12
1.660000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.067933049563523002e-12
1.670000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.021730824066152369e-12
1.680000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.976363764440687637e-12
1.690000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.931814827706230329e-12
1.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.888061919504643529e-12
1.710000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.845086359309124542e-12
1.720000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.802870009409866387e-12
1.730000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.761392598498437610e-12
1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.720637110016419793e-12
1.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.680585714285713387e-12
1.760000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.641222393425783204e-12
1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.602530311686662685e-12
1.780000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.564493126608498380e-12
1.790000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.527096213531967168e-12
1.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.490321669736033550e-12
1.810000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.454157003217776346e-12
1.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.418587641866329496e-12
1.830000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.383598241862674945e-12
1.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.349175088131610180e-12
1.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.315306015693112668e-12
1.860000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.281976884595479979e-12
1.870000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.249173967459324005e-12
1.880000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.216887312844759894e-12
1.890000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.185102756892230182e-12
1.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.153808762744557807e-12
